"","count"
"hanging",18
"at",1873
"the",9328
"marvel",2
"bar",46
"with",1809
"brilliant",15
"cocktails",7
"found",74
"aam",8
"this",1615
"is",3571
"what",1140
"we're",158
"missing",41
"got",563
"done",156
"gym",32
"time",767
"for",3843
"some",565
"writingbe",1
"sure",260
"to",7930
"get",1127
"a",6100
"shirt",34
"b",108
"theyre",10
"gone",74
"i",7135
"think",576
"outline",3
"book",116
"melting",6
"my",2942
"brain",34
"fri",11
"nights",25
"palace",4
"in",3774
"stallis",1
"knights",2
"of",3574
"columbus",10
"funky",7
"dino",1
"and",4324
"lord",29
"albert",9
"one",827
"night",435
"only",417
"till",79
"next",338
"month",58
"lmfao",21
"rt",934
"alot",21
"jerry",7
"talk",151
"today",708
"haha",280
"fans",87
"are",1561
"wild",23
"good",966
"afternoon",38
"everybody",47
"just",1508
"back",589
"from",843
"brunch",22
"dad",43
"stepmom",2
"very",271
"nice",233
"indeed",30
"happy",506
"easter",33
"you",5435
"all",1212
"too",574
"haven't",75
"creeped",2
"'s",96
"twitter",308
"page",65
"while",150
"lolololololol",1
"males",3
"shouldn't",23
"be",1888
"jealous",31
"that's",375
"female",16
"trait",2
"u",743
"trying",129
"delivered",9
"or",705
"discretif",1
"want",458
"need",492
"expose",3
"problembeing",1
"discret",1
"can",881
"delay",8
"victory",15
"enter",19
"on",2750
"way",353
"training",34
"spirits",7
"youth",16
"still",367
"pliable",1
"break",93
"ok",143
"musician",4
"status",15
"probably",84
"downgraded",1
"hair",63
"cut",40
"easy",52
"always",265
"have",1716
"pizza",39
"ha",106
"as",735
"sit",29
"here",358
"awards",14
"show",320
"i'm",1318
"reminded",5
"how",753
"last",372
"day",849
"was",1152
"first",276
"can't",483
"go",701
"see",660
"bc",52
"brother's",3
"wedding",35
"but",1236
"mom",110
"buy",89
"me",1930
"tickets",57
"phillies",3
"game",326
"same",182
"if",1034
"it",2943
"bleeds",1
"leads",18
"filled",13
"whuge",1
"pix",6
"mayday",2
"violence",10
"nothing",141
"re",35
"hours",120
"peaceful",4
"protest",3
"nf",4
"sexy",28
"ass",119
"teamfollowback",3
"she's",65
"brianwesbury",1
"lpr",1
"when",788
"plane",14
"crashes",1
"does",200
"anyone",156
"question",61
"bernoulli",1
"no",769
"capitalism",3
"like",1175
"fluid",1
"dynamics",1
"works",56
"so",1670
"much",459
"new",677
"overtime",2
"rules",14
"super",80
"bowl",36
"rematch",1
"year",262
"least",78
"packers",15
"made",207
"baby",102
"bottle",22
"do",1072
"love",1008
"that",2380
"o'",2
"mine",58
"vintage",7
"craig",3
"counsell",1
"minutes",73
"into",215
"allman",1
"bros'",1
"jessica",10
"it's",892
"not",1272
"even",267
"half",67
"over",312
"brandcrush",1
"great",832
"service",58
"every",188
"order",47
"nyrangers",2
"vs",46
"caps",11
"nymets",1
"nyknicks",1
"heat",39
"yankees",16
"tampabay",1
"big",209
"ny",30
"sports",46
"evening",38
"tap",11
"weneverlandedonthemoon",1
"carl",5
"your",1745
"dual",1
"credit",16
"things",208
"packet",3
"would",516
"guys",206
"follow",456
"awesome",243
"tweets",87
"you'll",58
"hers",3
"having",130
"conversation",23
"social",102
"media",89
"strategist",1
"doing",202
"work",388
"ma'am",8
"apt",8
"lol",670
"we",1307
"roast",4
"weenies",1
"y",30
"partake",1
"fiestaingwhat's",1
"overunder",2
"boys",67
"shirts",8
"crowd",20
"tributes",1
"stage",37
"ilove",1
"d",237
"thank",413
"following",135
"look",250
"forward",131
"most",189
"beautifulest",1
"thinkg",1
"abt",14
"trip",47
"savages",1
"clue",5
"they",716
"going",589
"horrible",17
"sinus",1
"headache",10
"abated",1
"by",590
"an",626
"nap",26
"ibuprofen",2
"went",84
"hessler",1
"street",47
"fair",36
"meeting",75
"ate",22
"soup",19
"bac",1
"long",209
"really",465
"video",87
"gonna",234
"has",400
"message",29
"fathers",6
"out",1154
"there",576
"taking",92
"care",90
"their",288
"children",35
"came",61
"home",232
"demon",1
"monkeys",3
"taiwan",2
"jimmy",11
"who",579
"someone",228
"else",97
"screen",20
"enchede",1
"netherlands",1
"easier",23
"label",7
"than",321
"point",79
"exact",8
"error",8
"reasoningdo",1
"heavy",15
"lifting",1
"thanks",920
"bears",12
"sign",47
"julius",2
"peppers",8
"chester",2
"taylor",18
"holy",30
"crap",31
"am",506
"awake",13
"morning",258
"dreaming",1
"unbelievable",6
"will",875
"chef",16
"boyardees",1
"know",803
"where",252
"find",169
"us",491
"use",171
"airport",23
"restroom",2
"consciously",1
"keep",188
"narrow",3
"stance",2
"sunday",107
"everyone",264
"there's",104
"let",234
"ows",1
"wants",57
"facebook",90
"owned",5
"users",16
"why",414
"don't",748
"create",23
"site",54
"give",193
"fck",7
"them",392
"outsiders",1
"catch",53
"problem",67
"tweet",187
"then",318
"own",111
"fault",18
"were",272
"involved",15
"any",232
"god",159
"toothbrush",3
"express",16
"offers",7
"deals",12
"johnson",18
"tongue",9
"scrapers",1
"oral",4
"products",21
"btw",34
"airguitared",1
"lipsynched",1
"did",429
"wave",5
"played",43
"stop",193
"draggin",1
"true",137
"highlight",4
"ty",20
"tan",13
"sun",37
"swimming",5
"sharks",4
"now",856
"reminder",15
"voted",6
"yet",146
"its",373
"warped",5
"tour",47
"htt",1
"michele",2
"bachman",2
"received",17
"her",305
"swiss",8
"citizenship",1
"yes",283
"teaparty",1
"'patriots'",1
"happened",65
"seriously",73
"definitely",85
"willnobody",1
"loves",32
"rape",5
"joke",31
"plainer",1
"dress",27
"greater",6
"luster",1
"beauty",17
"appear",12
"classic",21
"cardiac",1
"ohio",15
"finish",29
"ten",21
"tourney",5
"m",39
"diet",16
"dr",41
"pepper",10
"favorite",124
"idea",91
"unproductive",2
"fall",55
"often",25
"libra",1
"best",341
"w",200
"partner",10
"side",52
"assessing",1
"relationship",15
"put",151
"mind",99
"ease",6
"beautiful",142
"surroundings",3
"music",179
"lakers",14
"won",52
"yall",29
"tomorrow",287
"emergency",11
"depends",12
"alert",8
"looks",124
"bumble",1
"bee",3
"springer",2
"hahaha",70
"yeah",253
"reason",64
"fb",37
"because",242
"majority",6
"friends",172
"poke",4
"wars",11
"glad",139
"up",1175
"at'em",1
"beatles",3
"singing",31
"sunshine",9
"weekend",218
"wet",9
"walker",6
"perfect",76
"gambol",1
"high",96
"five",25
"starts",40
"call",181
"maybe",121
"taught",9
"him",250
"well",402
"text",77
"annoy",5
"giggle",5
"living",46
"sends",4
"email",113
"about",877
"facials",1
"ugh",53
"mane",5
"movie",97
"im",317
"watching",155
"something",199
"getting",271
"oovoo",2
"lucky",38
"hungry",47
"rock",82
"chalk",1
"jayhawk",2
"deaf",2
"tell",216
"soundcard",1
"record",47
"studios",10
"summer",100
"actually",114
"heading",37
"boston",35
"bombs",11
"forget",68
"rinse",1
"after",237
"brine",1
"let's",123
"oh",305
"better",301
"watch",174
"sister",35
"said",177
"she",310
"hire",6
"kill",31
"tuesday",34
"unsigned",2
"talent",24
"report",25
"club",45
"pyramid",2
"nyc",51
"p",108
"prepared",12
"start",159
"right",490
"performing",15
"songs",44
"discovered",7
"responsible",7
"ask",91
"grown",13
"man",249
"videos",19
"bad",190
"seventeen",3
"never",351
"had",388
"feature",10
"growing",15
"loving",44
"rogerhowarth",1
"scenes",8
"real",155
"estate",9
"broker",3
"manhattan",12
"info",66
"kind",87
"townhouses",1
"united",12
"states",13
"customs",1
"border",4
"protection",5
"agency",6
"arresting",1
"individuals",4
"attempt",6
"illegally",2
"sunny",22
"days",152
"come",399
"laker",5
"crazy",103
"helpful",14
"yay",52
"freddie",3
"sam",11
"date",49
"season",109
"honda",3
"odyssey",1
"insane",22
"throw",26
"glitter",3
"make",504
"rain",73
"listening",61
"buidling",1
"causepassionate",1
"army",6
"outt",1
"sfgiants",2
"freezing",6
"wearing",40
"hoodie",5
"sleeve",5
"tshirt",17
"huge",44
"fleece",1
"junior",13
"seau",7
"dead",46
"his",324
"suicide",5
"wow",126
"hate",202
"cops",5
"idgaf",4
"wanna",125
"hour",97
"stay",139
"grandparents",5
"stupid",64
"cps",1
"laws",9
"badgers",9
"bring",109
"bucky",2
"dubai",1
"awaits",1
"refreshing",12
"second",60
"link",46
"x",59
"looking",250
"tat",4
"artist",26
"person",120
"thingy",2
"who's",58
"indy",15
"thingyha",1
"party",138
"whole",76
"bunch",22
"justin",44
"bieber",23
"orthodontist",1
"family",115
"close",69
"lbvs",2
"holds",9
"cardinals",5
"screwed",10
"against",47
"kc",6
"ws",2
"hard",158
"enough",98
"win",169
"once",78
"alone",34
"g",24
"sometimes",72
"you've",55
"set",77
"pride",4
"aside",7
"fear",36
"face",91
"everything",124
"recover",1
"you're",350
"welcome",141
"mean",114
"tryna",14
"they're",78
"anything",115
"people",509
"recently",14
"interviewed",4
"picture",50
"taken",33
"our",670
"cutout",1
"around",132
"fountain",3
"rose",15
"quarter",13
"each",67
"pic",47
"gets",100
"chance",79
"i've",225
"been",416
"playing",111
"mortal",1
"kombat",1
"lot",136
"lately",19
"thx",58
"shout",62
"karaoke",7
"app",56
"hear",155
"hope",377
"thursday",34
"west",30
"canada",18
"didn't",176
"serious",42
"he",539
"cute",85
"weather",65
"wait",259
"turned",24
"abc",9
"scandal",5
"saw",133
"end",121
"greys",2
"shit",151
"able",48
"fun",221
"kennedy",5
"byxbee",1
"left",88
"center",50
"stranded",3
"lob",4
"cavaliers",1
"thru",33
"innings",7
"gt",5
"peeenisssss",1
"hey",265
"photo",41
"article",40
