"","count"
"not",1194
"too",180
"bad",62
"he",2263
"said",2464
"pretty",68
"much",267
"normal",18
"for",3469
"early",119
"may",293
"career",89
"full",73
"of",7620
"memories",9
"so",511
"eager",7
"is",2838
"the",19661
"city",353
"space",66
"parking",45
"lot",182
"that",3465
"council",94
"members",145
"have",1419
"agreed",36
"to",9123
"advance",21
"a",8849
"loan",13
"try",84
"get",418
"construction",54
"million",287
"project",80
"started",90
"year",586
"in",6803
"weve",12
"run",161
"all",660
"these",176
"plays",47
"before",321
"its",683
"just",541
"getting",112
"feel",99
"defense",77
"carr",7
"even",263
"after",606
"conceding",1
"though",131
"timbers",13
"were",787
"able",99
"mount",12
"several",136
"offensive",34
"attacks",30
"as",1825
"they",1155
"used",156
"foot",46
"scottish",4
"goalscoring",1
"machine",13
"kris",4
"boyd",3
"an",1221
"aerial",3
"target",19
"up",710
"top",164
"revolution",6
"had",808
"struggled",24
"while",289
"trying",111
"contain",6
"big",194
"forwards",1
"this",1252
"season",292
"and",8794
"portland's",8
"desire",8
"ball",64
"was",2203
"evident",5
"from",1523
"getgo",1
"jon",17
"barry",15
"ruby",2
"faces",30
"allegations",21
"rape",4
"first",506
"degree",36
"sodomy",1
"burglary",6
"he's",185
"being",241
"booked",5
"into",481
"multnomah",3
"county",317
"jail",26
"it",2194
"works",55
"great",164
"nonabrasive",1
"scouring",2
"agent",21
"on",2719
"ovens",1
"bathtubs",1
"sinks",1
"countertops",2
"i've",77
"seen",72
"people",483
"let",71
"down",270
"do",417
"well",232
"verlander",5
"last",527
"week",222
"i",1513
"don't",229
"want",200
"happen",49
"me",286
"midcareer",2
"others",91
"harder",15
"time",519
"breaking",13
"duke",6
"university's",4
"fuqua",2
"school",340
"business",162
"november",33
"announced",55
"would",716
"launch",16
"master",20
"management",39
"studies",21
"dubai",3
"spring",62
"but",1463
"creating",28
"new",709
"program",125
"has",1230
"turned",65
"out",689
"be",1539
"somewhat",8
"more",918
"complex",23
"than",575
"we",981
"anticipated",5
"says",317
"kevin",32
"anselmo",1
"associate",10
"director",147
"public",202
"relations",13
"declined",36
"provide",70
"details",34
"start",130
"date",20
"picture",20
"woman",78
"with",2572
"fungus",2
"every",214
"toenail",1
"she",829
"now",355
"can",593
"at",2097
"least",120
"go",249
"opentoe",1
"shoes",14
"that's",218
"what's",35
"thrilling",7
"oberst",2
"who",1051
"belongs",2
"citizens",28
"reform",16
"association",48
"cuyahoga",30
"watchdog",1
"group",162
"one",792
"residents",54
"signed",46
"request",24
"citizens'",4
"review",49
"auditor",6
"frank",21
"russo's",3
"office",149
"finance",28
"administration",57
"secretary",20
"tom",46
