"","count"
"shelves",11
"on",2723
"right",354
"side",116
"of",8663
"room",146
"containing",5
"dirty",18
"clothes",35
"being",387
"like",1012
"a",9100
"lot",196
"postmenopausal",1
"women",95
"i",7878
"didn't",115
"know",587
"too",375
"much",462
"about",1175
"what",1061
"my",2712
"body",109
"was",2939
"up",1082
"to",10654
"had",1128
"an",1090
"easy",98
"time",908
"menopause",2
"cycle",6
"simply",87
"stopped",36
"no",710
"more",928
"periods",7
"odd",16
"symptoms",9
"hot",53
"flashes",2
"nothing",141
"combine",9
"bananas",5
"and",11024
"sour",8
"cream",51
"set",176
"aside",29
"in",6013
"large",73
"bowl",26
"together",172
"the",18608
"telegraph",6
"she",930
"proclaimed",3
"as",2249
"fact",146
"rather",110
"than",452
"highly",30
"contested",3
"speculation",5
"that",4614
"there",967
"were",799
"female",20
"priests",2
"even",494
"bishops",2
"early",99
"christian",28
"church",53
"guardian",10
"yesterday",56
"claimed",13
"theodora",1
"wife",46
"byzantine",2
"emperor",6
"justinian",1
"largely",10
"responsible",9
"for",3703
"legal",26
"reforms",3
"named",26
"after",440
"her",1020
"husband",56
"incarnated",1
"biblical",5
"understand",102
"wisdom",17
"ability",30
"make",534
"sound",75
"judgements",1
"ruled",8
"with",2877
"wisdom's",1
"lilies",1
"woven",2
"through",335
"crown",11
"this",2637
"is",4390
"shall",31
"we",1846
"say",331
"partial",2
"description",14
"known",82
"character",75
"hughes",3
"also",594
"celebrates",2
"littleknown",1
"west",35
"th",112
"century",18
"chinese",29
"empress",2
"wu",1
"zetian",1
"said",364
"lad",3
"made",349
"feel",210
"bad",139
"from",1407
"very",458
"pedestrian",6
"viewpoint",3
"runaways",2
"scruffy",1
"chick",6
"rock",49
"la",32
"version",42
"original",57
"prefabantifab",1
"combo",4
"sex",36
"pistols",1
"aimed",8
"at",1803
"fucked",1
"demographic",2
"by",1280
"nutcase",3
"impresario",1
"kim",11
"fowley",1
"but",2047
"then",657
"there's",55
"'enlightened'",1
"which",711
"whoa",1
"these",460
"chicks",5
"rawk",1
"kind",140
"confused",12
"whether",97
"its",648
"tired",29
"meditation",9
"dues",1
"fame",10
"girly",5
"girls",78
"ala",2
"ladies",12
"gentlemen",3
"fabulous",20
"stains",2
"or",1394
"drugs",15
"excess",6
"star",41
"has",950
"little",440
"both",215
"lots",62
"duespaying",1
"deflecting",1
"tossed",7
"beer",108
"cans",3
"their",844
"guitar",19
"necks",3
"dealing",22
"small",108
"hotel",25
"rooms",12
"blossoming",1
"lesbianism",2
"cherie's",1
"terrible",26
"music",123
"tastes",5
"car",93
"things",394
"add",131
"uneasy",3
"feeling",97
"crossroads",1
"glitter",13
"welded",1
"aesthetic",3
"oliver",8
"stones'",1
"doors",20
"while",334
"aiming",9
"loose",20
"goosey",1
"s",96
"kids",164
"are",1895
"all",1441
"vibe",3
"over",504
"edge",23
"still",361
"greatest",18
"amok",1
"film",88
"years",365
"year",318
"boston",12
"been",821
"selected",10
"today",213
"will",1186
"see",463
"official",12
"commemoration",2
"led",28
"mr",70
"higgins",2
"whole",117
"series",79
"events",25
"take",332
"place",242
"throughout",59
"having",174
"lived",37
"highrise",1
"condo",3
"now",579
"active",19
"committee",20
"board",34
"member",47
"can",970
"relate",15
"importance",19
"communication",13
"within",78
"community",61
"school",201
"pouring",3
"out",1105
"sympathy",2
"me",1394
"guys",42
"not",1684
"everyones",8
"become",101
"war",60
"zone",7
"threats",6
"getting",175
"scary",16
"began",54
"poetic",4
"justice",29
"morphed",3
"into",635
"something",329
"biggerforcing",1
"choicei've",1
"heard",87
"book",295
"reallllly",1
"good",480
"unputdownable",1
"so",1747
