"","count"
"rt",866
"told",90
"the",9277
"wrong",87
"people",483
"that",2319
"my",2913
"birthday",180
"is",3610
"tomorrow",285
"it's",817
"kinda",44
"sad",81
"already",158
"last",369
"day",840
"of",3498
"school",233
"it",2888
"went",100
"by",563
"so",1599
"fast",52
"arealchange",1
"fear",28
"nothing",154
"more",632
"than",316
"absence",2
"belief",5
"applications",5
"for",3837
"our",598
"tour",53
"team",144
"we",1274
"could",279
"def",22
"use",167
"ur",146
"talents",4
"email",111
"me",1934
"details",30
"and",4253
"we'll",75
"talk",151
"if",1019
"you",5300
"wrestle",2
"one",822
"superstar",3
"who",512
"would",498
"be",1829
"celtics",26
"are",1522
"better",274
"pacers",16
"seize",3
"moment",64
"happy",509
"weekend",227
"in",3708
"sabs",1
"room",75
"infonetics",1
"controls",2
"enterprise",1
"session",36
"border",1
"controller",3
"market",39
"spot",26
"did",386
"have",1736
"a",6002
"good",997
"time",744
"night",409
"dancing",16
"with",1726
"wanda",1
"acosta",1
"at",1919
"thom",2
"bar",59
"thanks",880
"coming",182
"out",1218
"checking",33
"on",2683
"foursquare",5
"can",901
"get",1137
"rid",9
"word",91
"ie",9
"too",582
"fridayreads",2
"tiger's",1
"wife",28
"looking",246
"workshop",18
"that's",352
"not",1167
"to",7706
"expensive",8
"new",729
"appetizer",2
"porkstuffed",1
"chicken",30
"wings",12
"ground",24
"pork",6
"jicama",1
"onions",9
"spices",1
"stuffed",4
"inside",34
"whole",84
"fried",10
"just",1484
"saw",145
"selfdriving",1
"car",74
"tell",180
"kings",11
"i",7196
"dont",138
"follow",457
"rulesstupid",1
"old",180
"things",216
"man",308
"o",73
"i'm",1308
"running",64
"outta",13
"food",107
"trivia",10
"ova",5
"here",373
"catch",51
"coriolanus",2
"you've",62
"missed",64
"days",186
"small",46
"theater",15
"but",1209
"worth",62
"stories",25
"behind",52
"mjs",2
"dad",63
"death",32
"was",1202
"becuz",3
"michaels",1
"gambling",3
"problembut",1
"ppl",45
"dislike",6
"lbj",3
"raising",7
"money",114
"charity",9
"response",14
"emails",17
"any",271
"do",1075
"reviewgeekslp",1
"approval",7
"love",991
"hear",140
"from",867
"back",587
"work",437
"your",1659
"busy",48
"guy",127
"jamar",1
"has",465
"been",463
"fave",17
"getgo",1
"thevoice",2
"he's",132
"hope",387
"when",859
"we've",41
"lost",77
"way",324
"here's",19
"birthdays",2
"making",131
"friends",186
"always",280
"puts",12
"mood",19
"blogs",8
"up",1117
"wwwmojosworldnet",1
"under",56
"'blog'",1
"tab",5
"why",344
"weight",23
"loss",25
"focus",19
"darn",8
"difficult",13
"off",406
"local",51
"sports",45
"watch",170
"pune",1
"warriors",2
"kick",32
