"","count"
"oh",326
"no",783
"and",4347
"well",382
"tell",187
"him",308
"i",7003
"am",455
"mad",63
"at",1816
"then",336
"haha",291
"as",768
"always",292
"it",2946
"was",1149
"great",789
"to",7745
"have",1584
"you",5357
"all",1184
"look",256
"forward",136
"seeing",104
"guys",190
"tuesday",41
"bad",191
"lost",60
"internet",42
"good",1039
"time",730
"go",712
"anyway",28
"min",28
"walk",67
"bus",34
"in",3779
"wind",14
"rain",53
"mt",33
"we",1323
"don't",741
"create",23
"bright",14
"futures",2
"for",3986
"children",33
"by",576
"cutting",5
"meals",1
"health",46
"insurance",14
"foster",10
"care",112
"congress",10
"investinkids",1
"wish",198
"a",6039
"bitch",77
"would",502
"job",122
"team",116
"still",387
"need",493
"see",619
"attack",12
"the",9367
"block",15
"folk",5
"actually",127
"read",103
"aynrand",1
"she",297
"disgusting",10
"put",161
"of",3590
"her",359
"books",50
"down",292
"few",106
"pages",16
"during",53
"rape",5
"scene",16
"hero",9
"ty",15
"including",20
"me",1946
"should",382
"just",1464
"move",62
"into",221
"library",42
"not",1182
"that",2334
"i'd",94
"want",417
"it's",857
"hawks",5
"rt",884
"even",287
"your",1646
"mega",4
"rigging",1
"can",849
"be",1822
"bring",103
"back",551
"this",1597
"game",302
"guess",105
"we'd",16
"like",1208
"schmucks",1
"if",1066
"didn't",170
"do",1051
"now",817
"let",213
"know",820
"when",812
"talk",140
"happy",489
"monday",67
"from",783
"morning",261
"seriously",65
"my",2899
"favorite",108
"strap",4
"yup",28
"cleaned",8
"up",1154
"with",1724
"fresh",31
"leather",2
"how",688
"u",765
"feeling",75
"babe",27
"i'm",1283
"cannot",46
"imagined",3
"more",581
"perfect",64
"way",387
"spend",38
"night",431
"before",191
"graduation",19
"girls",102
"started",75
"college",54
"thank",410
"xoxo",19
"there",623
"totes",4
"excited",160
"tonight",457
"unbelievable",8
"days",174
"after",226
"moving",40
"la",72
"win",160
"gift",35
"card",39
"raffle",1
"nd",65
"home",226
"progress",17
"irony",4
"enjoyed",40
"that's",375
"an",616
"upgrade",6
"so",1610
"lion",10
"nukes",1
"old",154
"java",6
"installs",3
"again",217
"unemploy",1
"rate",12
"drops",9
"news",102
"wi",9
"econ",6
"hardworking",1
"ppl",68
"give",185
"looking",276
"jobs",35
"woeful",1
"walker",11
"economy",12
"girl",161
"new",702
"year",273
"same",187
"damn",126
"central",18
"park",58
"hills",12
"shut",41
"yo",55
"mouth",24
"thanks",893
"supporting",8
"love",988
"knowing",19
"nomad",2
"play",163
"brush",5
"sold",22
"till",66
"mother's",26
"day",857
"will",910
"help",198
"vaccinate",1
"kids",118
"dig",17
"albuquerque",4
"many",196
"bands",10
"who",537
"leave",76
"stoked",15
"energizer",1
"bunny",3
"arrested",5
"charged",6
"battery",10
"but",1234
"turned",29
"walked",15
"away",130
"because",189
"you're",379
"nearest",2
"thing",216
"heaven",9
"darlin'",2
"miss",176
"johnny",12
"cash",20
"what's",139
"link",38
"ok",141
"whats",45
"louishannahelonor",1
"definitely",70
"sledding",1
"everyone",238
"peed",4
"his",335
"pants",24
"is",3618
"scared",20
"theme",16
"season",94
"had",395
"choice",29
"matter",65
"must",133
"went",106
"soft",14
"on",2756
"chip",11
"next",324
"fall",76
"hanging",21
"out",1165
"uo",2
"roomies",1
"about",851
"our",658
"fiddler",1
"roof",8
"performance",29
"weekend",213
