"","count"
"i've",162
"posted",33
"before",371
"about",1172
"the",18715
"fatuous",1
"and",10724
"often",130
"bizarre",5
"language",44
"used",204
"by",1182
"companies",29
"to",10825
"describe",15
"what",1107
"they",1269
"do",955
"slogans",1
"mission",15
"statements",8
"use",240
"'solutions'",1
"as",2270
"a",9007
"catchall",2
"term",34
"tend",23
"pomposity",1
"when",991
"describing",7
"most",406
"mundane",3
"matters",25
"i",7432
"observed",5
"cracker",3
"today",236
"on",2760
"van",10
"belonging",4
"company",61
"hadn't",13
"heard",69
"of",8755
"prolicht",1
"with",2910
"trendy",4
"intercapital",1
"their",899
"business",80
"according",61
"statement",23
"is",4377
"turnkey",2
"solutions",7
"for",3564
"national",71
"international",44
"corporate",11
"brand",22
"programmes",7
"no",733
"had",1055
"idea",121
"either",92
"so",1658
"looked",81
"them",808
"up",1034
"you",2924
"might",211
"expect",28
"from",1513
"name",124
"are",1881
"german",20
"making",135
"signs",12
"means",113
"signage",2
"website",43
"treasure",14
"trove",2
"bollocksspeak",1
"using",146
"those",363
"incomplete",1
"sentences",12
"know",604
"like",1017
"this",2507
"seem",84
"more",895
"important",98
"or",1452
"something",337
"if",1089
"april",46
"hold",79
"onto",56
"your",1002
"hats",11
"during",152
"whirlwind",2
"tourwe'll",1
"be",2078
"stops",14
"all",1431
"over",476
"country",85
"quick",42
"jet",4
"australia",16
"fun",151
"palate",3
"was",2771
"medium",31
"bodied",2
"fresh",41
"fleshy",2
"delicious",26
"plums",2
"blackberries",4
"delicate",14
"white",147
"pepper",16
"liquorice",3
"dominate",6
"touch",22
"acidity",1
"cutting",26
"through",334
"keeping",25
"it",4005
"pretty",138
"there",890
"clean",53
"earthy",2
"truffley",1
"granitic",1
"minerality",1
"shining",9
"in",6150
"background",29
"giving",56
"some",946
"lovely",60
"complexity",5
"gorgeous",28
"kit",10
"free",138
"any",398
"purchase",23
"may",300
"th",148
"but",1989
"can",908
"also",548
"get",717
"it's",445
"own",271
"at",1719
"regular",31
"sale",25
"price",34
"thank",69
"power",89
"thought",182
"now",570
"fills",4
"our",842
"hearts",23
"dread",2
"understand",79
"market",63
"area",93
"ratio",4
"between",169
"list",91
"just",1036
"because",550
"friend",142
