"","count"
"a",8633
"win",141
"saturday",92
"likely",86
"will",1086
"mean",37
"monday",120
"game",316
"against",211
"host",41
"and",8830
"no",564
"seed",23
"maryland",27
"the",19817
"acc",5
"tournament",47
"champion",26
"which",571
"opens",22
"with",2576
"navy",9
"all",667
"cities",39
"moved",49
"ahead",33
"of",7691
"cleveland",104
"in",6688
"population",22
"between",184
"as",1927
"slipped",7
"from",1555
"rd",20
"to",8966
"th",127
"nationally",7
"census",6
"figures",22
"show",153
"crawford",6
"felton",4
"surely",8
"benefited",2
"spurs",3
"coach",140
"gregg",6
"popovich's",1
"decision",90
"rest",49
"allstar",17
"point",144
"guard",57
"tony",28
"parker",18
"who",1018
"has",1235
"been",638
"force",53
"during",230
"winning",46
"streak",24
"san",132
"antonio",14
"came",141
"portland",80
"on",2636
"popovich",3
"also",617
"rested",5
"hall",69
"famebound",1
"power",84
"forward",54
"tim",19
"duncan",8
"did",233
"not",1182
"have",1512
"services",114
"his",1557
"other",502
"big",220
"star",49
"manu",1
"ginobili",1
"is",2715
"out",703
"strained",5
"oblique",1
"but",1548
"gilbert",12
"succeeded",4
"making",106
"him",438
"work",276
"hard",113
"sprint",4
"pages",20
"book",58
"are",1416
"blank",5
"columbus",30
"ohio",136
"terrelle",1
"pryor",6
"isn't",71
"interested",19
"playing",75
"canadian",10
"football",83
"league",71
"leaving",37
"future",67
"former",155
"state",500
"quarterback",27
"question",61
"those",336
"numbers",39
"didn't",192
"anything",78
"children",148
"pictured",1
"at",2107
"street",122
"corner",20
"southern",36
"city",385
"ponce",1
"they",1139
"were",775
"too",178
"young",125
"know",231
"about",859
"either",57
"war",53
"certainty",4
"could",404
"read",50
"mural",2
"because",391
"english",17
"was",2240
"barely",21
"spoken",6
"island",32
"that",3514
"time",494
"he",2270
"averaged",8
"points",136
"december",31
"january",40
"february",26
"march",80
"april",125
"became",54
"just",547
"third",121
"blazer",2
"ever",85
"western",36
"conference",81
"player",88
"month",141
"joining",11
"clyde",1
"drexler",1
"kelvin",1
"ransey",1
"reynolds",10
"be",1443
"sports",54
"authority",49
"field",111
"mile",27
"high",207
"today",140
"when",752
"broncos",14
"chicago",68
"bears",17
"before",353
"each",165
"dawkins",4
"safety",68
"choose",31
"deserving",3
"prep",8
"demonstrates",3
"strong",65
"commitment",23
"accomplishment",4
"sport",24
"classroom",9
"character",27
"off",276
"overcome",7
"adversity",3
"it's",510
"really",186
"exciting",9
"senior",69
"harmoni",1
"tarpley",1
"said",2465
"we",996
"for",3533
"weeks",82
"our",390
"routines",1
"perform",22
"it",2124
"every",181
"stunt",2
"hits",29
"get",459
"major",90
"sense",57
"satisfaction",4
"i",1601
"say",242
"people",456
"'chicago",1
"its",696
"roots",11
"beer",43
"booze'",1
"don't",246
"even",294
"realize",21
"they're",95
"learning",24
"elizabeth",17
"garibay",1
"public",235
"programs",47
"manager",85
"history",93
"museum",36
"told",188
"me",275
"so",525
"easy",41
"make",325
"connections",8
"drinking",13
"part",180
"culture",30
"whatever",22
"stakes",4
"under",183
"child",70
"left",187
"behind",83
"ravitch",1
"going",306
"much",243
"higher",54
"now",346
"teachers",47
"being",210
"your",310
"scores",23
"youre",12
"fired",27
"if",670
"dont",34
"go",259
"up",712
"x",5
"number",87
"years",468
"row",11
"schmittgens",1
"an",1217
"agent",25
"american",117
"family",179
"since",207
"actually",49
"employees",69
"demoff",1
"think",241
"you",1028
"change",92
"coaches",27
"any",261
"everybody",44
"expects",29
"do",412
"opposite",11
"what",574
"one",820
"things",135
"shy",4
"away",114
"what's",36
"happened",44
"past",119
"three",309
"analyze",6
"good",299
"bad",79
"reasons",25
"failed",46
"success",37
"steve",34
"spagnuolo",1
"wasn't",95
"head",96
"attentive",3
"details",44
"great",185
"leader",46
"had",799
"rapport",2
"players",121
"can",591
"look",141
"someone",77
"experience",61
"automatic",7
"we're",122
"polar",4
"started",102
