"","count"
"i",4176
"went",108
"back",261
"to",5764
"the",10212
"ent",1
"today",123
"have",1211
"a",4985
"ct",1
"scan",1
"of",4834
"my",1474
"head",69
"it",2211
"was",1458
"seriously",20
"cool",33
"see",290
"images",19
"which",399
"i'll",42
"share",51
"here",230
"dark",36
"spaces",9
"should",148
"essentially",7
"be",1163
"symmetrical",3
"basically",10
"bad",59
"sections",4
"are",1078
"swollen",4
"areas",18
"and",6042
"openings",1
"those",200
"sinuses",1
"pretty",94
"well",269
"blocked",6
"so",866
"junk",3
"can't",56
"drain",7
"keep",81
"in",3174
"mind",60
"this",1379
"baseline",1
"after",245
"rounds",5
"antibiotics",4
"steroids",3
"meaning",20
"battle",13
"worthy",6
"for",2016
"first",231
"time",497
"history",34
"jews",8
"christians",7
"muslims",9
"all",781
"may",145
"freely",6
"worship",10
"at",902
"their",470
"shrines",1
"contrary",6
"certain",38
"media",22
"reports",13
"allowed",16
"build",16
"homes",11
"anywhere",9
"city",73
"anguish",2
"over",284
"jerusalem",1
"is",2387
"not",986
"about",671
"real",89
"estate",3
"but",1136
"memory",25
"professionally",3
"giving",37
"also",275
"offers",14
"several",59
"benefits",18
"one",634
"study",25
"found",95
"that",2507
"fostering",1
"positive",22
"social",31
"support",46
"work",210
"raises",2
"productivity",3
"another",141
"who",476
"give",111
"altruists",1
"through",187
"professional",15
"association",17
"far",70
"more",555
"engaged",4
"with",1588
"what",604
"they",743
"do",509
"often",67
"promoted",3
"compared",12
"colleagues",5
"stay",43
"isolated",3
"while",185
"doing",104
"job",69
"story",91
"john",39
"cena",8
"angry",10
"rock",35
"turning",11
"his",612
"on",1480
"wwe",1
"when",597
"he",833
"wanted",103
"known",43
"as",1231
"dwayne",2
"johnson",4
"mean",56
"why",144
"would",458
"want",212
"drop",9
"moniker",2
"can",559
"pad",6
"wwes",1
"pockets",5
"nothing",56
"other",284
"than",285
"owning",1
"name",76
"legitimate",5
"actor",8
"rather",67
"opposed",6
"doesnt",57
"understand",44
"smart",9
"bag",16
"rocks",6
"apparently",16
"part",105
"isnt",38
"actually",83
"some",471
"cenas",1
"legit",1
"beef",6
"oh",53
"got",176
"because",326
"said",193
"never",155
"leaving",25
"again",142
"promo",1
"last",198
"year",174
"then",339
"off",188
"tv",23
"months",56
"clearly",22
"has",500
"brain",14
"capacity",7
"yearold",10
"takes",43
"everything",80
"literally",19
"just",493
"like",565
"blame",9
"him",249
"thinks",11
"looks",48
"stupid",11
"rainbow",6
"bright",16
"fruity",4
"pebbles",2
"tshirts",3
"jean",2
"shorts",4
"does",126
"mottos",1
"hustle",2
"loyalty",1
"respect",14
"rise",11
"above",42
"hate",31
"plain",6
"sick",16
"seeing",41
"rest",53
"us",296
"we",1029
"let",118
"know",336
"henry",5
"absenteeism",1
"teachers",10
"per",21
"day",261
"most",188
"students",22
"performing",3
"three",66
"or",795
"four",49
"years",158
"below",40
"grade",11
"level",26
"eamon",1
"suggested",9
"need",170
"held",20
"accountable",4
"asked",65
"her",501
"how",396
"many",193
"she",445
"written",33
"up",560
"lengthy",1
"handle",11
"these",251
"matters",10
"probable",3
"fights",4
"teacher's",1
"union",17
"stir",14
"only",325
"sounds",26
"hear",47
"continuing",7
"sound",28
"nearby",7
"radio",11
"soundtrack",3
"continues",12
"always",156
"knew",54
"looked",40
"replacement",3
"treadmill",3
"limited",11
"progress",10
"made",193
"actual",19
"dealer",1
"visit",34
"despite",23
"claiming",2
"an",611
"outlet",4
